cpgIsland	IwtAP2R4a	IwtAP6c	IWTAPB	IAP89	IAP89B	IAPA	log2FoldChange	pvalue	padj	DynamicallyDetected
chr14_4110194_4111053	0	0	0	4.436130319	12.7213026	12.11917612	5.274328773	0.003468335	0.089578721	
chr4_48124848_48125340	0	0	0	6.654195479	13.21058347	7.574485073	5.175996285	0.003499882	0.090005537	
chr2_71117866_71118373	0	0	0	6.654195479	7.828493908	12.62414179	5.1579517	0.003532907	0.090081605	
chr16_35490207_35490993	0	0	0	8.872260638	6.360651301	11.61421045	5.137769192	0.00352083	0.090081605	
chr2_105669480_105669780	0	0	6.836975344	36.59807513	22.99620086	37.36745969	3.81725706	0.003663659	0.090936358	Yes
chr4_146067084_146067925	72.22346078	41.36485579	51.96101262	19.96258644	20.06051564	15.65393582	-1.570703386	0.003672663	0.090936358	
chr7_30362740_30363162	0	0	0	21.07161902	5.871370431	5.554622387	5.396209466	0.003592007	0.090936358	
chr7_139580920_139582928	1.679615367	1.149023772	1.367395069	12.19935838	10.27489825	23.22842089	3.474655972	0.003643499	0.090936358	Yes
chr9_99871339_99871750	3.359230734	1.149023772	0	18.85355386	27.88900955	9.089382088	3.715652848	0.003624336	0.090936358	Yes
chr9_106170625_106171273	0	0	0	7.763228058	6.84993217	12.11917612	5.134612948	0.003619824	0.090936358	
chr11_77766609_77766836	5.038846101	10.34121395	0	47.68840093	35.22822259	37.36745969	2.939520875	0.003657103	0.090936358	Yes
chr1_69826863_69827202	1.679615367	0	1.367395069	8.872260638	19.57123477	15.65393582	3.97636924	0.003760428	0.091989119	
chr8_121125381_121125828	0	0	0	15.52645612	4.403527824	9.594347759	5.26254225	0.003761237	0.091989119	
chr15_76722137_76722934	0	0	0	15.52645612	4.403527824	9.594347759	5.26254225	0.003761237	0.091989119	
chr5_63812229_63812661	0	1.149023772	0	5.545162899	28.86757129	9.594347759	4.900409074	0.003799457	0.092546133	
chr2_18800079_18800510	0	0	0	11.0903258	9.785617386	5.554622387	5.108854359	0.004031388	0.0930883	
chr2_125723206_125723658	0	1.149023772	2.734790138	11.0903258	17.61411129	16.15890149	3.482957309	0.004116889	0.0930883	
chr8_108950855_108951192	104.1361528	109.1572583	109.3916055	55.45162899	45.50312084	39.89228805	-1.205110351	0.003908071	0.0930883	
chr9_107612701_107612978	31.91269197	18.38438035	0	0	0	0	-7.130489426	0.003967331	0.0930883	
chr9_110742722_110744070	0	0	0	11.0903258	8.317774778	6.56455373	5.082662058	0.003920922	0.0930883	
chr9_114781225_114782048	0	1.149023772	0	8.872260638	10.76417912	13.63407313	4.491810603	0.004073323	0.0930883	
chr10_4346779_4347002	0	0	0	11.0903258	5.382089562	10.09931343	5.116441814	0.004052737	0.0930883	
chr10_73099128_73100203	0	0	0	13.30839096	6.84993217	6.56455373	5.118889547	0.004110423	0.0930883	
chr11_53636240_53636498	0	0	1.367395069	12.19935838	7.339213039	15.14897015	4.543681445	0.00405135	0.0930883	
chr11_85841844_85842181	3.359230734	1.149023772	2.734790138	36.59807513	9.785617386	17.16883283	3.159033388	0.003899742	0.0930883	Yes
chr11_95413810_95414131	10.0776922	6.894142631	10.93916055	58.77872673	25.4426052	33.83269999	2.078570757	0.003853761	0.0930883	Yes
chr11_119210656_119210884	0	1.149023772	0	12.19935838	4.892808693	25.75324925	4.852747506	0.003883734	0.0930883	Yes
chr12_3891226_3891634	0	1.149023772	0	15.52645612	5.382089562	17.6737985	4.693828223	0.003947363	0.0930883	
chr12_91778468_91779212	0	0	0	15.52645612	13.69986434	3.029794029	5.394989233	0.003902393	0.0930883	
chr13_25055874_25056494	1.679615367	1.149023772	0	24.39871675	11.74274086	9.089382088	4.020882483	0.004104452	0.0930883	
chr14_54431736_54432641	0	1.149023772	0	16.6354887	5.871370431	14.64400447	4.635362548	0.00403008	0.0930883	
chr15_100280851_100281074	8.398076835	0	0	82.0684109	28.86757129	28.27807761	4.13540062	0.004103932	0.0930883	
chr16_23987451_23988223	21.83499977	6.894142631	5.469580276	0	0.978561739	1.009931343	-3.90757193	0.00398962	0.0930883	
chr19_6925941_6926340	0	1.149023772	0	11.0903258	22.01763912	6.059588058	4.724672316	0.003966261	0.0930883	
chr10_41809870_41810555	35.27192271	10.34121395	1.367395069	0	0.978561739	0	-5.31702927	0.004171661	0.093972149	
chr7_44335953_44336248	0	0	0	17.74452128	2.935685216	11.61421045	5.39296158	0.004221429	0.094737098	
chr16_37916232_37916611	0	2.298047544	1.367395069	34.38000997	12.23202173	8.584416416	3.796416357	0.004350011	0.097258462	
chr7_101820763_101820996	1.679615367	0	4.102185207	35.48904255	13.69986434	14.64400447	3.488967492	0.00438293	0.097268586	
chr11_94990898_94992990	0	0	0	11.0903258	10.27489825	5.049656715	5.108199771	0.004372461	0.097268586	
chr3_17794652_17794938	0	0	0	4.436130319	39.14246954	2.524828358	5.924389934	0.004420955	0.097391034	Yes
chr10_82811956_82812375	0	3.447071316	0	17.74452128	16.14626869	17.16883283	3.732676135	0.004420682	0.097391034	
chr10_75935823_75936353	0	0	0	9.981293218	4.892808693	11.61421045	5.114977871	0.00449849	0.098736083	
chr17_25837031_25837307	0	0	0	25.50774933	5.382089562	4.039725372	5.499980151	0.004533027	0.099131022	
chr1_186704280_186704525	0	0	0	16.6354887	2.935685216	11.61421045	5.343021594	0.004597934	0.099787663	
chr11_78924996_78925388	1.679615367	0	0	18.85355386	7.828493908	8.584416416	4.552547874	0.004613014	0.099787663	
chr11_100860284_100860610	0	0	0	13.30839096	6.360651301	6.56455373	5.09159459	0.004598017	0.099787663	
chr5_143357576_143357873	0	0	0	18.85355386	2.935685216	10.09931343	5.372706638	0.00465317	0.100294229	
chr5_104459460_104460421	0	0	0	7.763228058	12.7213026	5.554622387	5.09646939	0.004712562	0.101210296	
chr8_10978499_10978759	0	0	0	16.6354887	4.403527824	7.574485073	5.214213573	0.004755694	0.101771841	
chr4_141308453_141309078	87.33999908	62.04728368	43.7566422	15.52645612	22.99620086	24.23835223	-1.603603321	0.004865861	0.102662804	
chr11_83442694_83442918	1.679615367	0	0	27.72581449	8.317774778	5.554622387	4.788446615	0.004819192	0.102662804	
chr15_37135477_37136021	5.038846101	5.74511886	2.734790138	12.19935838	36.20678433	28.78304328	2.522225644	0.004850352	0.102662804	Yes
chr15_64059993_64060807	0	0	1.367395069	12.19935838	10.27489825	9.089382088	4.404002924	0.004842217	0.102662804	
chr4_57782104_57782377	0	0	1.367395069	8.872260638	8.807055647	14.64400447	4.449123815	0.004948804	0.103213429	
chr8_69584642_69585159	1.679615367	5.74511886	1.367395069	17.74452128	18.59267303	22.72345522	2.68873328	0.004960859	0.103213429	Yes
chr8_104442425_104443062	25.1942305	5.74511886	1.367395069	0	0.489280869	0	-5.519581698	0.004942303	0.103213429	
chr11_83418494_83418898	0	5.74511886	0	45.47033577	14.67842608	27.26814626	3.81816764	0.004938831	0.103213429	Yes
chr2_84871906_84872648	0	0	0	5.545162899	22.99620086	4.039725372	5.424875468	0.00507706	0.103319629	
chr2_157457113_157457779	3.359230734	1.149023772	1.367395069	16.6354887	10.76417912	18.68372985	3.034133735	0.005009393	0.103319629	Yes
chr3_134829264_134829633	0	1.149023772	2.734790138	19.96258644	10.76417912	13.63407313	3.447204889	0.005006411	0.103319629	
chr4_141247387_141247681	0	2.298047544	2.734790138	17.74452128	9.785617386	22.72345522	3.244481433	0.005041924	0.103319629	Yes
chr7_43464863_43465479	0	2.298047544	0	29.94387965	8.807055647	12.11917612	4.289246828	0.005028004	0.103319629	
chr7_143464850_143465112	0	0	0	1.10903258	10.76417912	31.81283731	5.848451743	0.005113909	0.103319629	Yes
chr8_70609252_70609854	0	0	1.367395069	9.981293218	9.785617386	11.10924477	4.378682172	0.005106118	0.103319629	
chr17_12769058_12770009	0	1.149023772	0	12.19935838	12.23202173	7.574485073	4.425040779	0.005061403	0.103319629	
chr17_28341113_28341546	0	0	0	18.85355386	7.828493908	3.534759701	5.292577087	0.00512115	0.103319629	
chr9_110726968_110727405	5.038846101	3.447071316	1.367395069	13.30839096	34.24966085	17.16883283	2.749677258	0.005141385	0.103379791	Yes
chr1_62705850_62707032	0	1.149023772	0	23.28968417	10.27489825	5.049656715	4.682794297	0.005198264	0.104173915	
chr15_39857118_39857347	0	0	0	1.10903258	14.67842608	24.74331791	5.741379986	0.005223734	0.104335383	
chr2_155629338_155629701	5.038846101	5.74511886	1.367395069	13.30839096	26.91044781	32.82276865	2.594469707	0.005296353	0.105360363	Yes
chr11_5902021_5902327	0	1.149023772	0	8.872260638	10.76417912	11.10924477	4.376183174	0.005310219	0.105360363	
chr14_70659207_70659420	0	0	0	23.28968417	5.871370431	3.534759701	5.404479523	0.005401176	0.106460013	
chr15_82963242_82963451	0	0	0	16.6354887	2.446404346	12.11917612	5.344359675	0.005394451	0.106460013	
chr1_92848434_92848783	0	0	0	14.41742354	16.14626869	2.019862686	5.412420013	0.005544405	0.107284265	
chr1_153549548_153549837	0	0	0	17.74452128	3.914246954	7.069519401	5.218843798	0.005572736	0.107284265	
chr2_90889415_90890446	0	0	1.367395069	5.545162899	15.16770695	12.62414179	4.50211991	0.005604135	0.107284265	
chr8_83594398_83594751	31.91269197	0	15.04134576	0	0	0	-7.02884457	0.005469164	0.107284265	
chr9_120571381_120571798	5.038846101	3.447071316	25.98050631	0	0.978561739	0.504965672	-4.356432062	0.005522915	0.107284265	
chr10_112271836_112272249	0	0	0	1.10903258	16.63554956	21.2085582	5.684583728	0.005531644	0.107284265	
chr10_128213199_128213400	0	0	1.367395069	12.19935838	11.25345999	7.574485073	4.378880804	0.005593339	0.107284265	
chr17_85612637_85612852	114.213845	73.5375214	95.71765482	9.981293218	41.58887389	10.6042791	-2.171110303	0.005500262	0.107284265	
chr19_7422096_7423728	0	0	0	2.21806516	12.23202173	17.16883283	5.38593795	0.005583784	0.107284265	
chr2_163202925_163204657	0	0	0	3.327097739	9.296336516	15.65393582	5.224737811	0.005623126	0.107305008	
chr1_187608997_187609682	0	0	2.734790138	7.763228058	23.48548173	17.16883283	4.149863971	0.005667504	0.107422059	Yes
chr5_139460370_139460725	0	12.63926149	30.08269152	0	0	0	-6.899874715	0.00569604	0.107422059	
chr11_59963850_59964242	0	1.149023772	0	31.05291223	3.424966085	10.09931343	4.890360903	0.005659654	0.107422059	
chr17_47872439_47872721	0	2.298047544	0	21.07161902	11.25345999	11.10924477	4.055565839	0.00570097	0.107422059	
chr2_162943429_162943667	0	0	0	4.436130319	15.16770695	7.069519401	5.139108634	0.005831919	0.109545004	
chr15_77955711_77956835	3.359230734	2.298047544	2.734790138	16.6354887	12.23202173	21.2085582	2.596889229	0.005887272	0.110239164	Yes
chr14_20734106_20734688	0	18.38438035	21.8783211	0	0	0	-6.815641705	0.005940628	0.110891722	
chr13_22041016_22041460	5.038846101	1.149023772	25.98050631	0	0	0.504965672	-5.5252762	0.005987344	0.111416668	
chr9_89622411_89622666	1.679615367	0	1.367395069	11.0903258	7.828493908	24.23835223	3.932301104	0.006030877	0.111533995	
chr12_108006023_108006417	0	0	0	15.52645612	2.935685216	10.09931343	5.214945354	0.006017223	0.111533995	
chr2_105130739_105131061	0	0	1.367395069	8.872260638	8.317774778	13.12910746	4.355260064	0.006108361	0.112580879	
chr7_35186360_35186671	0	0	0	7.763228058	3.914246954	15.14897015	5.139005047	0.006125061	0.112580879	
chr1_154204837_154205538	1.679615367	2.298047544	2.734790138	11.0903258	16.63554956	17.16883283	2.736761737	0.006193746	0.113495178	Yes
chr2_147083838_147085557	0	0	0	2.21806516	13.21058347	14.64400447	5.314106381	0.006237082	0.113504636	
chr4_63494624_63496133	0	1.149023772	1.367395069	11.0903258	9.785617386	15.14897015	3.752292846	0.00625109	0.113504636	
chr11_61377876_61378155	0	0	1.367395069	13.30839096	12.23202173	6.059588058	4.403308179	0.006235025	0.113504636	
chr4_132113502_132113980	77.26230688	28.7255943	43.7566422	4.436130319	18.59267303	5.049656715	-2.381973424	0.006308982	0.114209733	
chr4_143394306_143394853	72.22346078	51.70606974	88.88067948	19.96258644	29.84613303	28.27807761	-1.431727838	0.006436183	0.114666385	
chr6_30175631_30176220	0	0	1.367395069	13.30839096	7.828493908	9.089382088	4.336128843	0.006372951	0.114666385	
chr6_136816694_136816927	8.398076835	5.74511886	0	42.14323803	28.37829042	24.23835223	2.760155546	0.006450904	0.114666385	Yes
chr13_37777982_37778987	6.718461468	6.894142631	5.469580276	34.38000997	17.12483042	28.27807761	2.052929946	0.006468164	0.114666385	Yes
chr16_18626112_18626774	0	0	4.102185207	17.74452128	14.18914521	20.70359253	3.673970475	0.006373196	0.114666385	
chr18_20058957_20059346	1.679615367	2.298047544	0	5.545162899	20.54979651	24.23835223	3.655076255	0.006394895	0.114666385	
chr19_60467186_60467872	0	1.149023772	0	7.763228058	10.27489825	11.61421045	4.326543587	0.006422732	0.114666385	
chr15_75981448_75982225	0	0	0	3.327097739	11.25345999	11.61421045	5.115050057	0.006488832	0.114693462	
chr11_120549382_120549935	1.679615367	26.42754675	1.367395069	0	0	0	-6.371726489	0.006529709	0.115076516	
chr13_71962779_71964032	0	1.149023772	1.367395069	17.74452128	8.807055647	10.6042791	3.779799367	0.006559152	0.115256423	
chr17_6490135_6490582	0	0	0	5.545162899	4.403527824	17.6737985	5.185950389	0.006581047	0.115303022	
chr7_127386621_127386953	0	1.149023772	0	4.436130319	19.0819539	11.10924477	4.557608715	0.006671579	0.116548409	
chr14_76414039_76416551	0	1.149023772	0	5.545162899	11.74274086	14.1390388	4.41660635	0.006710735	0.116552825	
chr15_98894026_98894548	0	0	0	14.41742354	3.914246954	7.574485073	5.07155854	0.006707533	0.116552825	
chr11_120672900_120673537	31.91269197	2.298047544	1.367395069	0	0	0.504965672	-5.658318609	0.006744241	0.116796227	
chr1_17091517_17091971	117.5730757	52.85509351	90.24807455	21.07161902	28.37829042	36.86249402	-1.579729458	0.00678554	0.116799317	
chr5_75151231_75151437	0	3.447071316	6.836975344	32.16194481	23.48548173	16.66386716	2.765172181	0.006802897	0.116799317	
chr16_43618397_43618634	3.359230734	8.043166403	1.367395069	15.52645612	22.50691999	45.44691044	2.682218984	0.006798805	0.116799317	Yes
chr6_83135740_83136072	3.359230734	3.447071316	0	11.0903258	17.61411129	27.77311193	3.064358702	0.006848803	0.116989927	Yes
chr9_14860061_14860408	0	0	0	22.1806516	4.403527824	4.039725372	5.308840612	0.006853048	0.116989927	
chr17_87134638_87135157	107.4953835	102.2631157	112.1263956	57.66969415	46.97096345	47.46677312	-1.087647387	0.006910508	0.117302445	
chr18_84015466_84015676	5.038846101	2.298047544	15.04134576	32.16194481	33.27109911	48.47670447	2.356725212	0.00690176	0.117302445	Yes
chr12_108327675_108328409	0	6.894142631	0	24.39871675	23.48548173	38.37739104	3.551910442	0.006950323	0.117645023	Yes
chr15_89557772_89558421	1.679615367	0	1.367395069	5.545162899	25.4426052	13.12910746	3.968767665	0.006981789	0.117844733	
chr1_33906988_33907242	3.359230734	0	0	36.59807513	5.871370431	17.16883283	4.301692003	0.007076708	0.117981671	
chr2_165563372_165563841	0	0	1.367395069	3.327097739	15.65698782	16.66386716	4.600227987	0.007108041	0.117981671	
chr8_14962535_14962751	139.4080755	103.4121395	108.0242104	62.10582447	46.48168258	47.46677312	-1.17402646	0.007099379	0.117981671	
chr10_93845880_93846433	147.8061523	102.2631157	105.2894203	60.99679189	43.54599737	47.9717388	-1.225007468	0.007052075	0.117981671	
chr17_87012813_87013024	0	0	0	0	23.97476259	49.99160148	6.603323513	0.007047068	0.117981671	
chr19_5457066_5457505	67.18461468	1.149023772	0	0	0	0	-7.571086073	0.007012197	0.117981671	
chr17_79615046_79615639	0	2.298047544	0	11.0903258	21.03907738	9.594347759	4.018596627	0.007208207	0.119313742	
chr1_87853349_87853897	8.398076835	0	36.91966686	0	0	0	-6.981585379	0.007283274	0.119379222	
chr2_9882253_9883100	1.679615367	0	0	16.6354887	4.403527824	12.11917612	4.467342897	0.007324714	0.119379222	
chr8_70374473_70375385	0	1.149023772	0	8.872260638	9.296336516	10.09931343	4.252407556	0.007318839	0.119379222	
chr9_85326428_85328095	0	0	1.367395069	8.872260638	11.74274086	8.079450745	4.274656042	0.007270667	0.119379222	
chr10_45335481_45336223	0	0	0	8.872260638	2.935685216	15.14897015	5.143531576	0.007332282	0.119379222	
chr11_98768144_98768493	1.679615367	4.596095088	0	53.23356383	8.317774778	16.15890149	3.570947393	0.007330812	0.119379222	Yes
chr15_98993165_98993413	31.91269197	2.298047544	8.204370413	2.21806516	0.489280869	0.504965672	-3.876903802	0.007351624	0.119379222	
chr7_45488581_45488888	0	0	1.367395069	12.19935838	6.84993217	10.09931343	4.285821664	0.007405524	0.119929463	
chr1_193173370_193173801	13.43692294	2.298047544	10.93916055	1.10903258	0.489280869	0	-4.317544258	0.007472522	0.120363857	
chr11_105292203_105292937	0	1.149023772	0	14.41742354	7.828493908	7.574485073	4.312951028	0.007469872	0.120363857	
chr2_165503861_165504148	0	0	0	4.436130319	4.892808693	17.6737985	5.155148076	0.007547363	0.120812314	
chr6_83142284_83142535	0	0	0	16.6354887	0.978561739	18.17876418	5.547891917	0.007550143	0.120812314	
chr8_45023241_45024207	161.2430752	106.8592108	106.6568154	64.32388963	45.01383997	47.9717388	-1.257207697	0.007560851	0.120812314	
chr7_27329388_27329692	0	0	0	2.21806516	13.69986434	12.11917612	5.213469395	0.007581099	0.120813685	
chr6_124861153_124861366	0	9.192190175	0	46.57936835	26.42116694	43.93201342	3.595013771	0.007645788	0.121521378	
chr14_4334676_4335342	0	0	0	16.6354887	8.807055647	2.524828358	5.182808213	0.007681718	0.121769455	
chr8_84559050_84559684	0	0	1.367395069	13.30839096	10.27489825	6.059588058	4.307979671	0.007730378	0.122217476	
chr12_14151807_14152353	0	0	0	18.85355386	2.935685216	6.56455373	5.198993706	0.007769923	0.122519422	
chr10_24711705_24712429	0	2.298047544	0	7.763228058	13.21058347	20.19862686	4.006258353	0.007939491	0.124864644	
chr10_22273321_22274267	0	1.149023772	0	4.436130319	9.785617386	18.68372985	4.483478146	0.007960607	0.124868993	
chr2_181494404_181494628	0	2.298047544	0	25.50774933	3.914246954	22.21848955	4.331254717	0.007984377	0.124914851	Yes
chr2_14627145_14627366	161.2430752	101.1140919	121.6981611	67.65098736	46.97096345	46.96180745	-1.254529203	0.008098903	0.125712126	
chr7_24628856_24629093	1.679615367	0	2.734790138	16.6354887	8.317774778	18.68372985	3.361421336	0.008127181	0.125712126	
chr8_45044282_45044515	115.8934603	98.81604438	83.4110992	42.14323803	47.46024432	46.45684178	-1.126322495	0.008140238	0.125712126	
chr14_56885457_56887319	1.679615367	0	0	4.436130319	9.785617386	18.17876418	4.461370478	0.008103163	0.125712126	Yes
chr18_61035675_61036479	0	1.149023772	0	4.436130319	6.84993217	25.75324925	4.651762438	0.008093982	0.125712126	
chr4_59002877_59003573	0	0	0	16.6354887	2.446404346	8.584416416	5.166579656	0.008181182	0.126019639	
chr2_152092956_152093939	0	5.74511886	4.102185207	19.96258644	40.12103128	14.1390388	2.855590663	0.008236276	0.1261604	
chr4_109117815_109118169	0	0	0	3.327097739	5.382089562	19.18869552	5.20362788	0.00826356	0.1261604	
chr5_147029220_147029432	3.359230734	16.08633281	8.204370413	47.68840093	26.42116694	47.9717388	2.104621424	0.008332311	0.1261604	Yes
chr15_54952361_54952693	0	0	0	21.07161902	3.914246954	4.039725372	5.230950329	0.008303424	0.1261604	
chr17_24896622_24896894	0	1.149023772	0	21.07161902	5.871370431	6.56455373	4.474347684	0.008285885	0.1261604	
chr17_47909566_47909907	5.038846101	1.149023772	1.367395069	11.0903258	21.52835825	16.66386716	2.795401164	0.008337703	0.1261604	
chr18_88971959_88972173	31.91269197	10.34121395	0	0	0.489280869	0.504965672	-5.157855192	0.008242772	0.1261604	
chr4_36950318_36950647	0	0	1.367395069	9.981293218	12.7213026	6.059588058	4.274352096	0.008420702	0.127095337	
chr1_89580254_89581800	0	0	0	19.96258644	6.360651301	2.524828358	5.223975682	0.008619592	0.128014818	
chr1_120073679_120073931	1.679615367	1.149023772	0	6.654195479	11.25345999	19.18869552	3.765208464	0.00854147	0.128014818	
chr2_163017350_163017742	33.59230734	2.298047544	2.734790138	0	0.978561739	0.504965672	-4.522937192	0.008663883	0.128014818	
